depth,current,temp,air_temp,turbidity,rainfall,wind_speed,gust_speed,humidity,cloud,feels_like,dew_point,uv_index,is_night,condition,safe,safety_level,message
2.24,1.28,29.3,32.0,8,3.5,30.3,38.2,68,1,32.3,28.9,8,0,2,0,Moderate,Swimming not advised due to weather conditions
1.06,0.29,27.9,30.0,32,19.2,13.1,14.2,60,2,33.5,28.0,4,0,0,1,Moderate,Conditions are safe for swimming
0.66,1.71,32.1,35.1,60,7.8,20.4,27.099999999999998,84,75,36.300000000000004,31.5,8,1,0,0,Moderate,Swimming not advised due to weather conditions
3.86,0.81,27.5,32.2,51,5.2,24.9,34.099999999999994,82,43,33.6,28.4,3,0,2,0,Moderate,Swimming not advised due to weather conditions
3.7,0.96,31.4,34.1,54,0.4,10.0,13.7,64,53,34.4,30.0,5,1,2,0,Moderate,Swimming not advised due to weather conditions
3.69,1.4,22.9,23.5,55,3.8,7.6,16.4,72,99,23.6,21.0,0,0,0,0,Moderate,Swimming not advised due to weather conditions
0.98,1.48,28.0,30.7,57,0.1,28.8,30.8,61,86,32.4,25.8,6,0,3,0,Moderate,Swimming not advised due to weather conditions
0.95,1.75,21.8,25.0,10,0.9,22.1,22.6,89,30,25.7,21.0,5,0,3,0,Moderate,Swimming not advised due to weather conditions
1.88,1.83,33.2,33.2,56,0.1,31.8,37.0,73,98,36.900000000000006,27.5,2,1,0,0,Danger,Swimming not advised due to weather conditions
4.46,1.02,28.0,31.1,24,2.3,0.4,7.300000000000001,62,74,33.6,25.1,8,0,0,0,Moderate,Swimming not advised due to weather conditions
3.89,0.89,20.5,22.1,23,16.1,9.7,12.2,96,30,25.6,16.3,3,1,0,0,Moderate,Swimming not advised due to weather conditions
2.23,0.59,32.4,33.0,59,1.8,12.6,16.8,68,94,34.0,28.0,4,1,2,0,Moderate,Swimming not advised due to weather conditions
2.32,1.14,27.6,32.5,34,9.2,14.9,21.3,74,88,34.7,26.6,4,1,3,1,Moderate,Conditions are safe for swimming
2.76,0.73,22.0,23.9,64,0.2,28.7,31.5,85,62,24.5,19.1,8,1,0,0,Danger,Do not swim – high turbidity detected
3.59,0.27,25.3,27.8,25,2.6,30.2,32.0,95,30,31.7,24.7,2,1,0,0,Moderate,Swimming not advised due to weather conditions
1.93,0.46,32.0,36.4,52,8.7,12.5,13.5,65,48,37.5,33.4,3,0,3,0,Moderate,Swimming not advised due to weather conditions
3.74,0.34,30.6,31.700000000000003,28,0.3,12.3,16.6,79,53,34.800000000000004,28.2,9,0,1,0,Moderate,Swimming not advised due to weather conditions
4.14,1.94,22.4,23.5,7,0.5,16.8,24.1,95,72,24.3,18.9,6,0,3,0,Danger,Swimming not advised due to weather conditions
1.09,1.42,32.8,35.3,56,0.9,19.8,26.8,82,20,38.0,32.6,1,1,0,0,Moderate,Swimming not advised due to weather conditions
3.34,1.39,24.9,28.9,17,1.7,13.4,14.3,74,51,31.799999999999997,23.1,8,1,2,1,Moderate,Use caution – moderate flow rates in effect
3.55,0.6,20.6,20.6,42,1.4,2.2,4.0,65,51,23.200000000000003,15.8,5,1,2,0,Moderate,Swimming not advised due to weather conditions
1.32,1.13,31.3,34.0,62,1.0,19.7,26.6,89,74,37.3,29.1,8,1,0,0,Danger,Do not swim – high turbidity detected
2.05,1.29,27.7,32.5,42,2.2,20.0,28.7,64,92,32.8,28.8,5,1,4,0,Moderate,Swimming not advised due to weather conditions
3.85,0.79,21.0,23.8,69,9.5,34.9,40.0,62,66,24.5,21.8,0,1,1,0,Danger,Do not swim – high turbidity detected
3.8,1.06,32.8,35.9,34,5.3,31.7,32.6,86,88,39.3,31.4,9,1,1,0,Moderate,Swimming not advised due to weather conditions
1.34,0.48,33.2,37.0,20,2.8,34.4,42.199999999999996,69,72,38.8,34.1,3,1,2,0,Moderate,Swimming not advised due to weather conditions
0.94,0.61,20.7,22.9,34,0.1,23.6,32.900000000000006,76,28,24.4,18.0,0,0,1,1,Moderate,Conditions are safe for swimming
0.54,0.74,25.6,27.3,58,5.0,4.2,6.9,66,7,29.1,23.9,1,1,3,0,Moderate,Swimming not advised due to weather conditions
3.84,0.19,33.3,33.9,13,6.9,11.4,18.1,63,30,34.9,29.2,10,0,1,0,Moderate,Swimming not advised due to weather conditions
4.45,0.92,29.0,33.8,51,4.6,24.9,28.099999999999998,69,49,36.599999999999994,30.1,5,0,1,0,Moderate,Swimming not advised due to weather conditions
2.0,0.95,31.1,35.1,12,10.6,14.2,17.099999999999998,81,33,37.2,32.6,6,1,0,1,Safe,Conditions are safe for swimming
3.11,1.83,25.3,29.5,46,0.5,18.1,20.200000000000003,81,60,30.4,26.5,3,1,0,0,Danger,Swimming not advised due to weather conditions
2.36,0.14,22.0,25.4,8,1.3,3.5,7.8,68,56,29.0,21.1,8,1,1,1,Safe,Conditions are safe for swimming
2.79,0.95,29.2,29.5,45,5.3,29.1,33.7,66,18,31.5,24.0,9,0,3,0,Moderate,Swimming not advised due to weather conditions
1.74,0.85,25.0,29.2,44,1.8,23.8,29.5,62,12,31.4,26.4,3,1,2,0,Moderate,Swimming not advised due to weather conditions
2.29,1.87,32.0,32.5,19,6.4,1.2,11.2,70,95,33.4,28.6,1,1,0,0,Danger,Swimming not advised due to weather conditions
4.08,1.34,30.3,30.3,52,3.2,29.8,32.3,77,48,32.1,26.0,0,0,4,0,Moderate,Swimming not advised due to weather conditions
3.04,1.55,21.2,22.0,48,2.2,30.5,39.3,86,63,22.7,19.7,6,0,0,0,Moderate,Swimming not advised due to weather conditions
4.06,0.2,22.5,25.2,54,2.3,25.6,29.700000000000003,90,14,27.599999999999998,20.5,0,1,1,0,Moderate,Swimming not advised due to weather conditions
3.28,1.56,32.5,34.3,30,1.2,1.3,2.7,65,36,36.099999999999994,32.0,10,0,3,0,Moderate,Swimming not advised due to weather conditions
3.52,1.87,23.1,27.3,63,10.2,27.9,31.4,61,89,28.3,24.0,5,1,3,0,Danger,Do not swim – high turbidity detected
1.66,1.09,25.5,30.3,44,7.5,29.9,34.3,94,81,33.3,24.6,5,1,0,0,Moderate,Swimming not advised due to weather conditions
4.05,0.84,28.1,32.300000000000004,57,5.2,0.1,2.6,91,76,34.00000000000001,27.0,6,0,0,0,Moderate,Swimming not advised due to weather conditions
4.46,0.63,33.7,34.6,25,5.4,20.3,25.6,75,3,35.5,30.8,10,0,4,0,Moderate,Swimming not advised due to weather conditions
2.06,0.84,27.1,28.1,32,5.8,15.0,23.6,67,94,28.1,23.6,2,1,0,1,Moderate,Conditions are safe for swimming
1.36,0.63,23.4,25.9,54,1.5,15.6,22.7,84,48,29.599999999999998,23.5,4,0,2,0,Moderate,Swimming not advised due to weather conditions
1.4,1.35,22.3,22.6,33,5.5,32.6,39.5,98,43,23.400000000000002,17.2,10,0,0,0,Moderate,Swimming not advised due to weather conditions
1.33,1.07,21.7,26.4,45,1.5,9.4,13.5,69,47,29.799999999999997,22.2,3,0,3,0,Moderate,Swimming not advised due to weather conditions
1.63,1.14,21.2,25.799999999999997,46,20.7,6.5,15.1,80,85,26.9,23.6,5,1,0,0,Moderate,Recent heavy rain – unsafe swimming conditions
4.2,1.36,32.4,36.0,52,4.0,30.1,31.1,96,16,38.8,31.1,5,0,0,0,Moderate,Swimming not advised due to weather conditions
1.07,1.24,28.7,28.9,29,2.2,21.0,26.6,70,70,32.699999999999996,26.0,3,1,3,1,Moderate,Use caution – moderate flow rates in effect
1.08,0.16,33.1,35.7,64,7.6,11.0,15.8,97,47,38.300000000000004,30.2,1,1,2,0,Danger,Do not swim – high turbidity detected
1.68,0.14,33.2,34.0,27,12.0,28.8,38.5,90,86,34.6,31.6,5,0,2,1,Safe,Conditions are safe for swimming
1.94,0.21,29.0,31.9,12,3.2,17.2,17.4,74,30,34.199999999999996,28.9,2,0,3,1,Safe,Conditions are safe for swimming
1.69,1.52,33.9,38.9,16,8.8,34.7,38.400000000000006,98,48,40.1,33.5,5,1,1,0,Moderate,Swimming not advised due to weather conditions
2.13,1.04,20.6,25.1,51,2.7,19.6,19.8,90,47,28.700000000000003,20.9,9,0,2,0,Moderate,Swimming not advised due to weather conditions
3.25,1.07,26.7,29.9,38,1.0,12.4,15.8,78,97,32.6,24.0,4,1,0,1,Moderate,Conditions are safe for swimming
2.87,1.14,27.8,31.400000000000002,62,1.1,2.5,10.2,63,77,32.2,27.3,1,1,0,0,Danger,Do not swim – high turbidity detected
4.08,1.74,22.3,22.400000000000002,7,13.0,27.9,34.1,85,57,24.900000000000002,20.2,2,1,1,0,Moderate,Swimming not advised due to weather conditions
3.29,0.2,27.5,29.0,54,1.0,20.1,29.900000000000002,67,25,32.5,25.2,0,1,4,0,Moderate,Swimming not advised due to weather conditions
2.78,1.0,26.9,30.9,9,1.3,4.5,14.0,64,91,33.9,26.9,6,1,0,1,Safe,Conditions are safe for swimming
2.74,0.57,33.7,37.7,20,0.0,31.3,34.4,68,64,38.6,34.4,10,0,3,0,Moderate,Swimming not advised due to weather conditions
4.1,0.29,22.0,26.3,49,1.2,33.2,42.7,90,36,29.5,23.5,8,1,3,0,Moderate,Swimming not advised due to weather conditions
2.73,0.58,22.9,23.599999999999998,51,2.7,5.2,11.8,82,60,25.799999999999997,18.9,6,1,2,0,Moderate,Swimming not advised due to weather conditions
1.96,0.95,32.0,32.7,5,1.9,5.1,14.6,60,50,33.400000000000006,28.8,0,0,3,1,Safe,Conditions are safe for swimming
1.07,0.81,23.9,28.2,44,0.1,24.8,28.7,63,49,31.3,23.0,10,0,3,0,Moderate,Swimming not advised due to weather conditions
2.12,1.18,31.1,34.6,28,2.2,9.8,12.4,92,86,37.7,28.9,4,0,0,1,Safe,Conditions are safe for swimming
3.85,1.88,33.9,34.5,19,9.6,33.8,39.599999999999994,73,65,36.9,29.1,5,0,1,0,Danger,Swimming not advised due to weather conditions
3.69,0.34,25.5,26.9,47,3.8,9.6,18.7,61,15,28.599999999999998,21.5,5,1,0,0,Moderate,Swimming not advised due to weather conditions
2.45,1.34,21.7,22.599999999999998,13,5.1,33.0,35.1,61,58,22.9,20.5,6,1,1,0,Moderate,Swimming not advised due to weather conditions
1.05,1.41,33.9,35.9,46,0.6,3.6,11.1,83,2,36.4,31.9,0,1,0,0,Moderate,Swimming not advised due to weather conditions
2.21,0.35,29.8,32.1,52,8.6,32.3,40.199999999999996,70,73,33.7,27.7,8,0,0,0,Moderate,Swimming not advised due to weather conditions
1.63,1.07,27.2,31.299999999999997,67,12.3,29.2,31.7,99,12,33.3,29.2,10,1,0,0,Danger,Do not swim – high turbidity detected
1.79,1.18,27.2,30.5,57,1.1,31.8,34.4,99,85,32.2,27.9,5,1,2,0,Moderate,Swimming not advised due to weather conditions
3.64,1.45,22.1,24.400000000000002,13,1.1,23.9,31.5,86,24,28.1,20.2,0,0,1,0,Moderate,Swimming not advised due to weather conditions
0.99,1.93,21.7,23.0,63,3.7,25.2,32.2,85,66,26.7,20.9,7,1,0,0,Danger,Do not swim – high turbidity detected
3.89,0.36,28.1,32.5,42,8.2,25.8,35.1,90,21,32.7,29.5,1,0,1,0,Moderate,Swimming not advised due to weather conditions
1.24,0.17,20.5,24.7,18,2.2,31.3,32.0,97,40,27.2,22.0,10,1,2,0,Moderate,Swimming not advised due to weather conditions
2.22,1.74,22.1,23.5,15,2.2,22.8,30.200000000000003,72,31,27.3,20.1,3,0,3,0,Moderate,Swimming not advised due to weather conditions
3.31,0.26,21.6,25.200000000000003,37,12.5,26.0,29.4,84,41,27.200000000000003,21.8,3,0,4,1,Moderate,Conditions are safe for swimming
2.84,0.95,23.1,26.400000000000002,10,7.2,18.2,20.2,81,33,29.400000000000002,21.4,2,1,1,1,Safe,Conditions are safe for swimming
2.93,0.18,30.7,31.2,52,9.1,19.3,26.200000000000003,66,82,34.6,28.7,0,0,1,0,Moderate,Swimming not advised due to weather conditions
0.62,0.48,23.7,24.099999999999998,68,0.1,19.4,21.5,67,11,27.7,20.1,2,0,1,0,Danger,Do not swim – high turbidity detected
1.31,0.24,20.3,25.1,22,8.9,31.9,34.4,97,40,26.200000000000003,22.3,10,0,4,0,Moderate,Swimming not advised due to weather conditions
2.27,1.41,28.0,28.9,42,4.4,12.2,18.799999999999997,89,66,31.299999999999997,24.9,4,0,0,0,Moderate,Swimming not advised due to weather conditions
1.26,0.71,25.9,28.9,63,0.9,0.5,5.0,88,24,32.199999999999996,23.7,2,0,3,0,Danger,Do not swim – high turbidity detected
0.94,1.31,29.4,32.8,41,2.0,19.2,21.2,81,4,35.0,28.9,8,0,0,0,Moderate,Swimming not advised due to weather conditions
3.86,0.38,32.5,34.7,11,7.0,30.8,40.4,60,53,36.800000000000004,31.6,1,0,3,0,Moderate,Swimming not advised due to weather conditions
1.08,1.3,28.3,28.900000000000002,22,4.1,6.6,14.6,78,93,31.8,25.9,5,0,1,1,Moderate,Use caution – moderate flow rates in effect
0.94,0.44,20.6,24.6,54,1.9,4.4,9.2,70,11,27.400000000000002,18.7,8,1,1,0,Moderate,Swimming not advised due to weather conditions
1.98,1.67,22.2,23.9,10,0.1,10.1,16.5,78,13,25.099999999999998,20.0,4,1,0,0,Moderate,Swimming not advised due to weather conditions
4.25,0.18,30.5,30.9,15,21.3,1.1,7.699999999999999,94,36,33.0,28.4,3,1,0,0,Moderate,Recent heavy rain – unsafe swimming conditions
2.34,0.51,26.9,30.7,26,2.7,15.2,19.9,85,93,32.2,28.1,5,1,0,1,Safe,Conditions are safe for swimming
4.05,1.49,27.9,29.0,45,3.6,22.3,28.9,74,89,30.9,23.3,2,0,0,0,Moderate,Swimming not advised due to weather conditions
0.92,1.56,24.5,28.7,19,4.7,30.1,30.3,80,33,31.4,23.1,1,0,3,0,Moderate,Swimming not advised due to weather conditions
0.55,0.76,21.8,22.400000000000002,40,12.5,27.2,37.0,85,14,23.000000000000004,18.3,4,1,0,1,Moderate,Conditions are safe for swimming
4.48,1.24,33.7,35.5,14,4.1,15.2,19.799999999999997,98,35,36.7,31.0,10,0,0,0,Moderate,Swimming not advised due to weather conditions
2.46,1.65,21.4,21.7,37,4.8,8.2,13.6,83,14,22.3,17.4,5,0,0,0,Moderate,Swimming not advised due to weather conditions
1.92,0.59,23.7,25.7,17,0.1,1.8,11.4,97,43,29.3,21.6,5,1,1,1,Safe,Conditions are safe for swimming
3.01,1.73,27.7,29.8,59,3.7,18.3,23.700000000000003,62,33,29.8,27.8,5,1,0,0,Moderate,Swimming not advised due to weather conditions
3.32,0.49,32.5,37.1,46,14.0,9.5,14.6,98,6,37.9,31.3,5,1,0,0,Moderate,Swimming not advised due to weather conditions
0.88,0.94,29.5,30.4,14,27.1,3.4,12.0,84,92,33.699999999999996,25.1,7,1,0,0,Moderate,Recent heavy rain – unsafe swimming conditions
4.3,0.39,21.1,23.3,15,3.9,25.2,27.5,66,90,24.7,19.5,9,0,1,0,Moderate,Swimming not advised due to weather conditions
3.58,1.66,29.8,33.3,18,1.0,17.1,25.1,76,67,37.099999999999994,31.2,8,0,1,0,Moderate,Swimming not advised due to weather conditions
3.45,1.12,25.0,29.9,13,1.4,26.9,27.0,98,86,30.2,24.8,2,1,3,0,Moderate,Swimming not advised due to weather conditions
0.52,1.05,29.9,30.7,61,0.4,6.3,11.1,75,71,33.9,26.2,6,0,2,0,Danger,Do not swim – high turbidity detected
3.78,1.17,27.4,31.0,15,5.9,32.7,39.800000000000004,69,23,32.5,25.8,4,1,1,0,Moderate,Swimming not advised due to weather conditions
3.86,1.74,21.7,25.9,28,1.8,5.3,6.699999999999999,80,0,27.099999999999998,20.1,6,1,4,0,Moderate,Swimming not advised due to weather conditions
1.99,0.97,24.5,25.4,52,8.2,24.8,31.6,69,51,28.299999999999997,21.7,3,1,0,0,Moderate,Swimming not advised due to weather conditions
2.33,0.62,24.9,25.4,69,1.5,20.4,24.799999999999997,78,62,28.7,21.0,3,1,0,0,Danger,Do not swim – high turbidity detected
2.35,1.98,30.8,35.6,36,10.4,24.7,32.3,98,37,39.300000000000004,30.3,1,0,2,0,Danger,Swimming not advised due to weather conditions
1.72,0.17,33.1,36.0,11,1.2,11.9,17.9,66,10,39.7,32.8,2,1,2,1,Safe,Conditions are safe for swimming
3.74,1.18,20.1,23.900000000000002,39,0.6,21.2,31.0,98,67,26.500000000000004,20.7,0,1,2,0,Moderate,Swimming not advised due to weather conditions
2.62,0.16,20.6,23.700000000000003,32,5.7,14.3,21.6,88,22,25.500000000000004,21.5,8,0,2,1,Moderate,Conditions are safe for swimming
4.38,0.47,33.3,36.0,50,5.0,6.4,6.5,97,11,36.7,32.0,1,1,1,0,Moderate,Swimming not advised due to weather conditions
1.89,1.29,20.6,21.5,35,2.2,13.7,21.7,72,99,22.1,16.2,5,0,4,1,Moderate,Use caution – moderate flow rates in effect
3.8,1.99,22.4,23.099999999999998,53,0.9,16.6,26.3,90,11,24.599999999999998,20.3,8,1,2,0,Danger,Swimming not advised due to weather conditions
3.58,1.94,30.8,32.0,20,2.1,10.9,20.0,81,77,35.6,26.0,9,1,3,0,Danger,Swimming not advised due to weather conditions
2.06,1.1,32.8,37.699999999999996,19,2.7,30.8,36.4,91,51,40.4,31.8,8,0,2,0,Moderate,Swimming not advised due to weather conditions
0.92,0.55,22.6,24.400000000000002,23,4.8,11.2,18.0,78,29,27.000000000000004,19.4,6,1,3,1,Safe,Conditions are safe for swimming
0.7,1.1,20.5,22.8,66,15.9,0.9,10.8,70,40,23.1,19.3,3,1,0,0,Danger,Do not swim – high turbidity detected
1.12,1.83,33.1,33.2,41,1.8,13.1,17.8,72,60,35.5,29.3,10,0,2,0,Danger,Swimming not advised due to weather conditions
2.26,0.37,29.0,32.9,69,4.7,8.4,17.1,96,46,35.3,30.2,5,1,1,0,Danger,Do not swim – high turbidity detected
2.6,1.24,27.9,31.2,8,12.2,33.9,40.5,71,9,33.5,27.4,6,1,1,0,Moderate,Swimming not advised due to weather conditions
2.33,1.71,30.6,33.6,68,3.0,5.2,15.100000000000001,66,88,35.2,30.9,3,0,3,0,Danger,Do not swim – high turbidity detected
1.87,0.74,33.8,36.4,17,0.7,6.3,8.3,73,10,39.0,30.4,3,0,0,1,Safe,Conditions are safe for swimming
2.19,1.73,21.9,26.099999999999998,15,26.3,28.7,34.3,94,78,29.4,20.4,4,0,1,0,Moderate,Recent heavy rain – unsafe swimming conditions
4.46,0.4,23.5,23.9,21,7.3,29.9,37.699999999999996,65,29,26.0,19.1,7,1,3,0,Moderate,Swimming not advised due to weather conditions
3.21,1.43,27.5,31.9,31,18.8,2.3,11.3,88,34,33.3,28.4,2,0,1,1,Moderate,Use caution – moderate flow rates in effect
0.73,1.68,20.6,23.900000000000002,36,1.1,23.3,29.0,80,53,26.000000000000004,20.9,6,1,1,0,Moderate,Swimming not advised due to weather conditions
1.48,1.53,20.2,21.5,55,4.8,27.5,30.8,96,6,24.0,16.2,4,1,4,0,Moderate,Swimming not advised due to weather conditions
0.96,0.76,32.6,36.2,20,0.1,18.1,22.900000000000002,85,8,39.400000000000006,32.9,6,1,1,1,Safe,Conditions are safe for swimming
1.18,0.48,32.9,37.199999999999996,22,10.4,7.3,13.6,75,44,37.9,32.1,3,0,3,1,Safe,Conditions are safe for swimming
2.6,0.14,30.0,30.6,18,13.5,10.7,11.2,95,26,33.7,24.8,2,1,3,1,Safe,Conditions are safe for swimming
3.13,0.47,24.2,24.9,11,1.1,22.5,32.4,69,13,26.4,21.5,0,0,1,1,Safe,Conditions are safe for swimming
1.52,0.86,31.3,36.1,49,4.0,10.8,16.1,76,31,39.9,30.9,4,0,4,0,Moderate,Swimming not advised due to weather conditions
1.88,0.81,28.5,29.9,56,4.3,18.2,27.5,89,33,30.4,27.3,1,0,1,0,Moderate,Swimming not advised due to weather conditions
0.57,0.22,32.4,36.699999999999996,53,2.1,23.0,32.3,63,43,40.099999999999994,31.0,6,0,0,0,Moderate,Swimming not advised due to weather conditions
4.47,0.56,22.8,25.400000000000002,48,1.8,5.6,7.0,75,89,28.3,23.3,0,0,0,0,Moderate,Swimming not advised due to weather conditions
2.77,0.86,33.7,36.2,56,9.8,30.4,35.1,66,27,39.5,31.2,1,0,2,0,Moderate,Swimming not advised due to weather conditions
4.25,1.92,33.6,36.7,28,0.7,13.5,22.9,72,9,38.800000000000004,32.6,8,0,1,0,Danger,Swimming not advised due to weather conditions
3.36,0.86,22.6,25.3,25,1.7,6.5,10.6,82,30,29.2,20.1,0,0,0,1,Safe,Conditions are safe for swimming
0.78,1.16,24.1,28.200000000000003,49,2.1,23.7,24.7,70,82,28.400000000000002,22.2,6,1,1,0,Moderate,Swimming not advised due to weather conditions
1.95,0.13,27.3,29.0,64,8.5,27.8,36.0,79,25,31.0,24.2,7,0,3,0,Danger,Do not swim – high turbidity detected
2.31,1.09,31.3,33.4,24,2.9,14.6,22.2,61,2,34.3,30.0,3,0,1,1,Safe,Conditions are safe for swimming
3.69,1.59,25.1,30.0,63,2.5,29.2,36.5,80,40,33.6,26.0,4,0,0,0,Danger,Do not swim – high turbidity detected
2.17,1.74,23.0,25.0,52,0.8,10.1,12.399999999999999,75,48,26.7,22.5,6,1,1,0,Moderate,Swimming not advised due to weather conditions
1.5,0.32,32.4,33.4,33,0.1,32.6,39.5,92,24,34.199999999999996,29.1,8,0,1,0,Moderate,Swimming not advised due to weather conditions
4.06,0.93,21.1,25.8,36,5.8,16.4,17.299999999999997,92,95,26.1,23.5,9,1,0,0,Moderate,Swimming not advised due to weather conditions
0.53,0.9,21.9,22.7,5,1.1,25.0,33.1,92,67,23.8,18.5,3,1,1,1,Safe,Conditions are safe for swimming
3.46,1.25,25.5,26.1,57,5.5,11.3,16.4,83,36,26.400000000000002,23.1,3,0,0,0,Moderate,Swimming not advised due to weather conditions
1.5,0.54,23.5,26.2,33,3.5,19.6,23.0,72,66,30.0,21.1,4,0,1,1,Moderate,Conditions are safe for swimming
3.54,1.02,22.8,23.400000000000002,20,0.7,34.9,35.4,64,57,25.1,19.7,8,1,2,0,Moderate,Swimming not advised due to weather conditions
1.83,1.22,30.0,34.4,54,3.5,26.9,35.7,87,39,35.9,29.3,6,0,1,0,Moderate,Swimming not advised due to weather conditions
2.15,1.25,34.0,36.5,12,0.9,1.5,7.1,72,12,39.3,31.5,6,1,1,1,Moderate,Use caution – moderate flow rates in effect
4.46,0.81,30.7,33.0,36,1.9,31.1,36.7,84,0,34.9,28.8,0,1,1,0,Moderate,Swimming not advised due to weather conditions
4.49,1.18,20.6,24.6,28,0.8,30.2,32.2,95,99,26.400000000000002,19.6,2,0,1,0,Moderate,Swimming not advised due to weather conditions
2.52,0.49,20.9,21.799999999999997,19,10.1,29.7,34.8,70,22,25.4,17.0,7,0,0,1,Safe,Conditions are safe for swimming
4.2,0.3,27.6,29.200000000000003,46,5.3,17.1,20.8,68,68,33.0,27.0,3,1,2,0,Moderate,Swimming not advised due to weather conditions
3.73,0.83,26.6,30.900000000000002,23,3.8,0.7,2.3,62,85,33.7,28.6,1,0,2,0,Moderate,Swimming not advised due to weather conditions
3.56,0.96,28.8,31.5,55,11.1,16.5,23.9,75,66,35.0,28.9,9,0,0,0,Moderate,Swimming not advised due to weather conditions
1.95,1.2,22.7,26.7,36,0.1,21.6,23.0,92,70,30.4,23.8,6,1,1,1,Moderate,Conditions are safe for swimming
0.67,0.75,21.1,23.1,29,3.2,13.4,14.6,79,17,25.3,20.6,2,1,1,1,Safe,Conditions are safe for swimming
2.92,0.79,21.1,24.400000000000002,65,0.7,32.8,42.4,64,63,27.8,22.0,6,0,0,0,Danger,Do not swim – high turbidity detected
2.74,1.75,32.4,32.699999999999996,32,3.2,19.5,24.0,93,80,36.3,30.7,5,0,3,0,Moderate,Swimming not advised due to weather conditions
3.18,1.8,20.8,23.8,14,0.2,18.0,24.1,90,51,26.400000000000002,19.9,6,0,1,0,Moderate,Swimming not advised due to weather conditions
1.57,1.97,32.8,32.9,58,0.1,9.6,12.3,70,1,35.699999999999996,27.0,0,1,1,0,Danger,Swimming not advised due to weather conditions
3.3,2.0,29.9,33.699999999999996,22,2.3,2.7,8.7,85,75,35.699999999999996,30.0,0,0,1,0,Danger,Swimming not advised due to weather conditions
4.37,1.39,24.4,28.099999999999998,49,1.8,5.6,6.1,63,82,30.4,23.0,8,0,0,0,Moderate,Swimming not advised due to weather conditions
3.5,0.68,33.3,36.9,63,1.7,18.3,19.1,83,24,37.6,31.8,9,0,0,0,Danger,Do not swim – high turbidity detected
0.85,0.4,30.8,34.4,7,19.4,2.6,5.4,81,56,35.9,29.1,3,0,1,1,Safe,Conditions are safe for swimming
3.05,1.09,26.1,27.1,63,0.9,21.5,31.5,62,88,27.5,21.5,3,0,3,0,Danger,Do not swim – high turbidity detected
1.63,1.63,22.9,24.4,40,1.5,29.2,35.6,68,78,28.299999999999997,20.5,3,1,3,0,Moderate,Swimming not advised due to weather conditions
0.56,1.14,25.9,28.5,57,2.5,34.9,44.7,94,41,32.4,23.3,4,0,4,0,Moderate,Swimming not advised due to weather conditions
2.67,1.0,33.4,34.199999999999996,67,0.3,28.3,37.8,75,98,36.3,31.4,0,0,2,0,Danger,Do not swim – high turbidity detected
4.19,1.59,22.5,26.5,7,0.7,17.5,24.0,64,9,30.2,23.2,8,1,0,0,Moderate,Swimming not advised due to weather conditions
3.45,1.61,25.7,27.7,15,7.0,13.1,18.0,87,49,30.3,24.3,9,0,3,0,Moderate,Swimming not advised due to weather conditions
3.89,1.85,26.3,29.0,65,6.7,14.1,18.9,68,55,30.4,23.7,3,0,2,0,Danger,Do not swim – high turbidity detected
1.8,1.59,32.6,33.7,33,2.1,29.1,32.300000000000004,95,88,37.6,28.2,3,0,1,0,Moderate,Swimming not advised due to weather conditions
